"","week","author","commits","total","project_total"
"4528",206,"BrianDiggs",0,69,0
"4529",206,"JakeRuss",0,1128,0
"4530",206,"kohske",0,4381,0
"4531",206,"wch",0,0,0
"4532",206,"hadley",0,68359,0
"4533",207,"rasmusab",0,0,0
"4534",207,"kloesing",0,15,0
"4535",207,"briandk",0,0,0
"4536",207,"dariobuttari",0,0,0
"4537",207,"yihui",0,0,0
"4538",207,"lehy",0,0,0
"4539",207,"crowding",0,0,0
"4540",207,"lianos",0,112,0
"4541",207,"jrnold",0,0,0
"4542",207,"davidmorrison",0,10,0
"4543",207,"djmurphy420",0,0,0
"4544",207,"wligtenberg",0,0,0
"4545",207,"baptiste",0,0,0
"4546",207,"jimhester",0,0,0
"4547",207,"krlmlr",0,0,0
"4548",207,"jiho",0,41,0
"4549",207,"joranE",0,0,0
"4550",207,"BrianDiggs",0,69,0
"4551",207,"JakeRuss",0,1128,0
"4552",207,"kohske",0,4381,0
"4553",207,"wch",0,0,0
"4554",207,"hadley",0,68359,0
"4555",208,"rasmusab",0,0,0
"4556",208,"kloesing",0,15,0
"4557",208,"briandk",0,0,0
"4558",208,"dariobuttari",0,0,0
"4559",208,"yihui",0,0,0
"4560",208,"lehy",0,0,0
"4561",208,"crowding",0,0,0
"4562",208,"lianos",0,112,0
"4563",208,"jrnold",0,0,0
"4564",208,"davidmorrison",0,10,0
"4565",208,"djmurphy420",0,0,0
"4566",208,"wligtenberg",0,0,0
"4567",208,"baptiste",0,0,0
"4568",208,"jimhester",0,0,0
"4569",208,"krlmlr",0,0,0
"4570",208,"jiho",0,41,0
"4571",208,"joranE",0,0,0
"4572",208,"BrianDiggs",0,69,0
"4573",208,"JakeRuss",0,1128,0
"4574",208,"kohske",0,4381,0
"4575",208,"wch",0,0,0
"4576",208,"hadley",0,68359,0
"4577",209,"rasmusab",0,0,208
"4578",209,"kloesing",0,15,208
"4579",209,"briandk",0,0,208
"4580",209,"dariobuttari",0,0,208
"4581",209,"yihui",0,0,208
"4582",209,"lehy",0,0,208
"4583",209,"crowding",0,0,208
"4584",209,"lianos",0,112,208
"4585",209,"jrnold",0,0,208
"4586",209,"davidmorrison",0,10,208
"4587",209,"djmurphy420",0,0,208
"4588",209,"wligtenberg",0,0,208
"4589",209,"baptiste",0,0,208
"4590",209,"jimhester",0,0,208
"4591",209,"krlmlr",0,0,208
"4592",209,"jiho",0,41,208
"4593",209,"joranE",0,0,208
"4594",209,"BrianDiggs",0,69,208
"4595",209,"JakeRuss",0,1128,208
"4596",209,"kohske",208,4589,208
"4597",209,"wch",0,0,208
"4598",209,"hadley",0,68359,208
"4599",210,"rasmusab",0,0,0
"4600",210,"kloesing",0,15,0
"4601",210,"briandk",0,0,0
"4602",210,"dariobuttari",0,0,0
"4603",210,"yihui",0,0,0
"4604",210,"lehy",0,0,0
"4605",210,"crowding",0,0,0
"4606",210,"lianos",0,112,0
"4607",210,"jrnold",0,0,0
"4608",210,"davidmorrison",0,10,0
"4609",210,"djmurphy420",0,0,0
"4610",210,"wligtenberg",0,0,0
"4611",210,"baptiste",0,0,0
"4612",210,"jimhester",0,0,0
"4613",210,"krlmlr",0,0,0
"4614",210,"jiho",0,41,0
"4615",210,"joranE",0,0,0
"4616",210,"BrianDiggs",0,69,0
"4617",210,"JakeRuss",0,1128,0
"4618",210,"kohske",0,4589,0
"4619",210,"wch",0,0,0
"4620",210,"hadley",0,68359,0
"4621",211,"rasmusab",0,0,0
"4622",211,"kloesing",0,15,0
"4623",211,"briandk",0,0,0
"4624",211,"dariobuttari",0,0,0
"4625",211,"yihui",0,0,0
"4626",211,"lehy",0,0,0
"4627",211,"crowding",0,0,0
"4628",211,"lianos",0,112,0
"4629",211,"jrnold",0,0,0
"4630",211,"davidmorrison",0,10,0
"4631",211,"djmurphy420",0,0,0
"4632",211,"wligtenberg",0,0,0
"4633",211,"baptiste",0,0,0
"4634",211,"jimhester",0,0,0
"4635",211,"krlmlr",0,0,0
"4636",211,"jiho",0,41,0
"4637",211,"joranE",0,0,0
"4638",211,"BrianDiggs",0,69,0
"4639",211,"JakeRuss",0,1128,0
"4640",211,"kohske",0,4589,0
"4641",211,"wch",0,0,0
"4642",211,"hadley",0,68359,0
"4643",212,"rasmusab",0,0,0
"4644",212,"kloesing",0,15,0
"4645",212,"briandk",0,0,0
"4646",212,"dariobuttari",0,0,0
"4647",212,"yihui",0,0,0
"4648",212,"lehy",0,0,0
"4649",212,"crowding",0,0,0
"4650",212,"lianos",0,112,0
"4651",212,"jrnold",0,0,0
"4652",212,"davidmorrison",0,10,0
"4653",212,"djmurphy420",0,0,0
"4654",212,"wligtenberg",0,0,0
"4655",212,"baptiste",0,0,0
"4656",212,"jimhester",0,0,0
"4657",212,"krlmlr",0,0,0
"4658",212,"jiho",0,41,0
"4659",212,"joranE",0,0,0
"4660",212,"BrianDiggs",0,69,0
"4661",212,"JakeRuss",0,1128,0
"4662",212,"kohske",0,4589,0
"4663",212,"wch",0,0,0
"4664",212,"hadley",0,68359,0
"4665",213,"rasmusab",0,0,1478
"4666",213,"kloesing",0,15,1478
"4667",213,"briandk",0,0,1478
"4668",213,"dariobuttari",0,0,1478
"4669",213,"yihui",0,0,1478
"4670",213,"lehy",0,0,1478
"4671",213,"crowding",0,0,1478
"4672",213,"lianos",0,112,1478
"4673",213,"jrnold",0,0,1478
"4674",213,"davidmorrison",0,10,1478
"4675",213,"djmurphy420",0,0,1478
"4676",213,"wligtenberg",0,0,1478
"4677",213,"baptiste",0,0,1478
"4678",213,"jimhester",0,0,1478
"4679",213,"krlmlr",0,0,1478
"4680",213,"jiho",0,41,1478
"4681",213,"joranE",0,0,1478
"4682",213,"BrianDiggs",0,69,1478
"4683",213,"JakeRuss",0,1128,1478
"4684",213,"kohske",50,4639,1478
"4685",213,"wch",0,0,1478
"4686",213,"hadley",1428,69787,1478
"4687",214,"rasmusab",0,0,1430
"4688",214,"kloesing",0,15,1430
"4689",214,"briandk",0,0,1430
"4690",214,"dariobuttari",0,0,1430
"4691",214,"yihui",0,0,1430
"4692",214,"lehy",0,0,1430
"4693",214,"crowding",0,0,1430
"4694",214,"lianos",0,112,1430
"4695",214,"jrnold",0,0,1430
"4696",214,"davidmorrison",0,10,1430
"4697",214,"djmurphy420",0,0,1430
"4698",214,"wligtenberg",0,0,1430
"4699",214,"baptiste",0,0,1430
"4700",214,"jimhester",0,0,1430
"4701",214,"krlmlr",0,0,1430
"4702",214,"jiho",33,74,1430
"4703",214,"joranE",0,0,1430
"4704",214,"BrianDiggs",0,69,1430
"4705",214,"JakeRuss",0,1128,1430
"4706",214,"kohske",242,4881,1430
"4707",214,"wch",1020,1020,1430
"4708",214,"hadley",135,69922,1430
"4709",215,"rasmusab",0,0,437
"4710",215,"kloesing",0,15,437
"4711",215,"briandk",0,0,437
"4712",215,"dariobuttari",0,0,437
"4713",215,"yihui",0,0,437
"4714",215,"lehy",0,0,437
"4715",215,"crowding",0,0,437
"4716",215,"lianos",0,112,437
"4717",215,"jrnold",0,0,437
"4718",215,"davidmorrison",0,10,437
"4719",215,"djmurphy420",0,0,437
"4720",215,"wligtenberg",0,0,437
"4721",215,"baptiste",0,0,437
"4722",215,"jimhester",0,0,437
"4723",215,"krlmlr",0,0,437
"4724",215,"jiho",0,74,437
"4725",215,"joranE",0,0,437
"4726",215,"BrianDiggs",0,69,437
"4727",215,"JakeRuss",0,1128,437
"4728",215,"kohske",160,5041,437
"4729",215,"wch",226,1246,437
"4730",215,"hadley",51,69973,437
"4731",216,"rasmusab",0,0,3474
"4732",216,"kloesing",0,15,3474
"4733",216,"briandk",0,0,3474
"4734",216,"dariobuttari",0,0,3474
"4735",216,"yihui",0,0,3474
"4736",216,"lehy",0,0,3474
"4737",216,"crowding",0,0,3474
"4738",216,"lianos",0,112,3474
"4739",216,"jrnold",0,0,3474
"4740",216,"davidmorrison",0,10,3474
"4741",216,"djmurphy420",0,0,3474
"4742",216,"wligtenberg",37,37,3474
"4743",216,"baptiste",0,0,3474
"4744",216,"jimhester",0,0,3474
"4745",216,"krlmlr",0,0,3474
"4746",216,"jiho",0,74,3474
"4747",216,"joranE",0,0,3474
"4748",216,"BrianDiggs",0,69,3474
"4749",216,"JakeRuss",0,1128,3474
"4750",216,"kohske",212,5253,3474
"4751",216,"wch",555,1801,3474
"4752",216,"hadley",2670,72643,3474
"4753",217,"rasmusab",0,0,1932
"4754",217,"kloesing",0,15,1932
"4755",217,"briandk",0,0,1932
"4756",217,"dariobuttari",0,0,1932
"4757",217,"yihui",0,0,1932
"4758",217,"lehy",0,0,1932
"4759",217,"crowding",0,0,1932
"4760",217,"lianos",0,112,1932
"4761",217,"jrnold",0,0,1932
"4762",217,"davidmorrison",0,10,1932
"4763",217,"djmurphy420",99,99,1932
"4764",217,"wligtenberg",0,37,1932
"4765",217,"baptiste",119,119,1932
"4766",217,"jimhester",0,0,1932
"4767",217,"krlmlr",0,0,1932
"4768",217,"jiho",0,74,1932
"4769",217,"joranE",0,0,1932
"4770",217,"BrianDiggs",0,69,1932
"4771",217,"JakeRuss",0,1128,1932
"4772",217,"kohske",72,5325,1932
"4773",217,"wch",24,1825,1932
"4774",217,"hadley",1618,74261,1932
"4775",218,"rasmusab",0,0,68
"4776",218,"kloesing",0,15,68
"4777",218,"briandk",0,0,68
"4778",218,"dariobuttari",0,0,68
"4779",218,"yihui",0,0,68
"4780",218,"lehy",0,0,68
"4781",218,"crowding",0,0,68
"4782",218,"lianos",0,112,68
"4783",218,"jrnold",0,0,68
"4784",218,"davidmorrison",0,10,68
"4785",218,"djmurphy420",0,99,68
"4786",218,"wligtenberg",0,37,68
"4787",218,"baptiste",5,124,68
"4788",218,"jimhester",0,0,68
"4789",218,"krlmlr",0,0,68
"4790",218,"jiho",0,74,68
"4791",218,"joranE",0,0,68
"4792",218,"BrianDiggs",0,69,68
"4793",218,"JakeRuss",0,1128,68
"4794",218,"kohske",59,5384,68
"4795",218,"wch",4,1829,68
"4796",218,"hadley",0,74261,68
"4797",219,"rasmusab",0,0,18
"4798",219,"kloesing",0,15,18
"4799",219,"briandk",0,0,18
"4800",219,"dariobuttari",0,0,18
"4801",219,"yihui",0,0,18
"4802",219,"lehy",0,0,18
"4803",219,"crowding",0,0,18
"4804",219,"lianos",0,112,18
"4805",219,"jrnold",0,0,18
"4806",219,"davidmorrison",0,10,18
"4807",219,"djmurphy420",0,99,18
"4808",219,"wligtenberg",0,37,18
"4809",219,"baptiste",0,124,18
"4810",219,"jimhester",0,0,18
"4811",219,"krlmlr",0,0,18
"4812",219,"jiho",0,74,18
"4813",219,"joranE",0,0,18
"4814",219,"BrianDiggs",0,69,18
"4815",219,"JakeRuss",0,1128,18
"4816",219,"kohske",14,5398,18
"4817",219,"wch",4,1833,18
"4818",219,"hadley",0,74261,18
"4819",220,"rasmusab",0,0,155
"4820",220,"kloesing",0,15,155
"4821",220,"briandk",0,0,155
"4822",220,"dariobuttari",0,0,155
"4823",220,"yihui",0,0,155
"4824",220,"lehy",0,0,155
"4825",220,"crowding",0,0,155
"4826",220,"lianos",0,112,155
"4827",220,"jrnold",0,0,155
"4828",220,"davidmorrison",0,10,155
"4829",220,"djmurphy420",88,187,155
"4830",220,"wligtenberg",0,37,155
"4831",220,"baptiste",0,124,155
"4832",220,"jimhester",0,0,155
"4833",220,"krlmlr",0,0,155
"4834",220,"jiho",0,74,155
"4835",220,"joranE",0,0,155
"4836",220,"BrianDiggs",0,69,155
"4837",220,"JakeRuss",0,1128,155
"4838",220,"kohske",40,5438,155
"4839",220,"wch",26,1859,155
"4840",220,"hadley",1,74262,155
"4841",221,"rasmusab",0,0,1896
"4842",221,"kloesing",0,15,1896
"4843",221,"briandk",0,0,1896
"4844",221,"dariobuttari",0,0,1896
"4845",221,"yihui",0,0,1896
"4846",221,"lehy",0,0,1896
"4847",221,"crowding",0,0,1896
"4848",221,"lianos",0,112,1896
"4849",221,"jrnold",0,0,1896
"4850",221,"davidmorrison",0,10,1896
"4851",221,"djmurphy420",0,187,1896
"4852",221,"wligtenberg",0,37,1896
"4853",221,"baptiste",0,124,1896
"4854",221,"jimhester",0,0,1896
"4855",221,"krlmlr",0,0,1896
"4856",221,"jiho",0,74,1896
"4857",221,"joranE",0,0,1896
"4858",221,"BrianDiggs",0,69,1896
"4859",221,"JakeRuss",0,1128,1896
"4860",221,"kohske",469,5907,1896
"4861",221,"wch",187,2046,1896
"4862",221,"hadley",1240,75502,1896
"4863",222,"rasmusab",0,0,35
"4864",222,"kloesing",0,15,35
"4865",222,"briandk",0,0,35
"4866",222,"dariobuttari",0,0,35
"4867",222,"yihui",0,0,35
"4868",222,"lehy",0,0,35
"4869",222,"crowding",0,0,35
"4870",222,"lianos",0,112,35
"4871",222,"jrnold",0,0,35
"4872",222,"davidmorrison",0,10,35
"4873",222,"djmurphy420",0,187,35
"4874",222,"wligtenberg",0,37,35
"4875",222,"baptiste",0,124,35
"4876",222,"jimhester",0,0,35
"4877",222,"krlmlr",0,0,35
"4878",222,"jiho",0,74,35
"4879",222,"joranE",0,0,35
"4880",222,"BrianDiggs",0,69,35
"4881",222,"JakeRuss",0,1128,35
"4882",222,"kohske",35,5942,35
"4883",222,"wch",0,2046,35
"4884",222,"hadley",0,75502,35
"4885",223,"rasmusab",0,0,482
"4886",223,"kloesing",0,15,482
"4887",223,"briandk",11,11,482
"4888",223,"dariobuttari",0,0,482
"4889",223,"yihui",0,0,482
"4890",223,"lehy",0,0,482
"4891",223,"crowding",0,0,482
"4892",223,"lianos",0,112,482
"4893",223,"jrnold",0,0,482
"4894",223,"davidmorrison",0,10,482
"4895",223,"djmurphy420",0,187,482
"4896",223,"wligtenberg",0,37,482
"4897",223,"baptiste",0,124,482
"4898",223,"jimhester",0,0,482
"4899",223,"krlmlr",0,0,482
"4900",223,"jiho",0,74,482
"4901",223,"joranE",0,0,482
"4902",223,"BrianDiggs",6,75,482
"4903",223,"JakeRuss",0,1128,482
"4904",223,"kohske",371,6313,482
"4905",223,"wch",46,2092,482
"4906",223,"hadley",48,75550,482
"4907",224,"rasmusab",0,0,13
"4908",224,"kloesing",0,15,13
"4909",224,"briandk",0,11,13
"4910",224,"dariobuttari",0,0,13
"4911",224,"yihui",0,0,13
"4912",224,"lehy",0,0,13
"4913",224,"crowding",0,0,13
"4914",224,"lianos",0,112,13
"4915",224,"jrnold",0,0,13
"4916",224,"davidmorrison",0,10,13
"4917",224,"djmurphy420",0,187,13
"4918",224,"wligtenberg",0,37,13
"4919",224,"baptiste",0,124,13
"4920",224,"jimhester",0,0,13
"4921",224,"krlmlr",0,0,13
"4922",224,"jiho",13,87,13
"4923",224,"joranE",0,0,13
"4924",224,"BrianDiggs",0,75,13
"4925",224,"JakeRuss",0,1128,13
"4926",224,"kohske",0,6313,13
"4927",224,"wch",0,2092,13
"4928",224,"hadley",0,75550,13
"4929",225,"rasmusab",0,0,108
"4930",225,"kloesing",0,15,108
"4931",225,"briandk",0,11,108
"4932",225,"dariobuttari",0,0,108
"4933",225,"yihui",0,0,108
"4934",225,"lehy",0,0,108
"4935",225,"crowding",0,0,108
"4936",225,"lianos",0,112,108
"4937",225,"jrnold",0,0,108
"4938",225,"davidmorrison",0,10,108
"4939",225,"djmurphy420",0,187,108
"4940",225,"wligtenberg",0,37,108
"4941",225,"baptiste",0,124,108
"4942",225,"jimhester",0,0,108
"4943",225,"krlmlr",0,0,108
"4944",225,"jiho",0,87,108
"4945",225,"joranE",0,0,108
"4946",225,"BrianDiggs",0,75,108
"4947",225,"JakeRuss",0,1128,108
"4948",225,"kohske",15,6328,108
"4949",225,"wch",4,2096,108
"4950",225,"hadley",89,75639,108
"4951",226,"rasmusab",0,0,507
"4952",226,"kloesing",0,15,507
"4953",226,"briandk",0,11,507
"4954",226,"dariobuttari",0,0,507
"4955",226,"yihui",0,0,507
"4956",226,"lehy",0,0,507
"4957",226,"crowding",0,0,507
"4958",226,"lianos",0,112,507
"4959",226,"jrnold",0,0,507
"4960",226,"davidmorrison",0,10,507
"4961",226,"djmurphy420",0,187,507
"4962",226,"wligtenberg",0,37,507
"4963",226,"baptiste",0,124,507
"4964",226,"jimhester",0,0,507
"4965",226,"krlmlr",0,0,507
"4966",226,"jiho",0,87,507
"4967",226,"joranE",0,0,507
"4968",226,"BrianDiggs",0,75,507
"4969",226,"JakeRuss",0,1128,507
"4970",226,"kohske",0,6328,507
"4971",226,"wch",380,2476,507
"4972",226,"hadley",127,75766,507
"4973",227,"rasmusab",0,0,31
"4974",227,"kloesing",0,15,31
"4975",227,"briandk",0,11,31
"4976",227,"dariobuttari",0,0,31
"4977",227,"yihui",0,0,31
"4978",227,"lehy",0,0,31
"4979",227,"crowding",0,0,31
"4980",227,"lianos",0,112,31
"4981",227,"jrnold",0,0,31
"4982",227,"davidmorrison",0,10,31
"4983",227,"djmurphy420",0,187,31
"4984",227,"wligtenberg",0,37,31
"4985",227,"baptiste",0,124,31
"4986",227,"jimhester",0,0,31
"4987",227,"krlmlr",0,0,31
"4988",227,"jiho",0,87,31
"4989",227,"joranE",0,0,31
"4990",227,"BrianDiggs",0,75,31
"4991",227,"JakeRuss",0,1128,31
"4992",227,"kohske",0,6328,31
"4993",227,"wch",16,2492,31
"4994",227,"hadley",15,75781,31
"4995",228,"rasmusab",0,0,19
"4996",228,"kloesing",0,15,19
"4997",228,"briandk",0,11,19
"4998",228,"dariobuttari",0,0,19
"4999",228,"yihui",0,0,19
"5000",228,"lehy",0,0,19
"5001",228,"crowding",0,0,19
"5002",228,"lianos",0,112,19
"5003",228,"jrnold",0,0,19
"5004",228,"davidmorrison",0,10,19
"5005",228,"djmurphy420",0,187,19
"5006",228,"wligtenberg",0,37,19
"5007",228,"baptiste",0,124,19
"5008",228,"jimhester",0,0,19
"5009",228,"krlmlr",0,0,19
"5010",228,"jiho",1,88,19
"5011",228,"joranE",0,0,19
"5012",228,"BrianDiggs",0,75,19
"5013",228,"JakeRuss",0,1128,19
"5014",228,"kohske",0,6328,19
"5015",228,"wch",18,2510,19
"5016",228,"hadley",0,75781,19
"5017",229,"rasmusab",0,0,480
"5018",229,"kloesing",0,15,480
"5019",229,"briandk",0,11,480
"5020",229,"dariobuttari",0,0,480
"5021",229,"yihui",0,0,480
"5022",229,"lehy",0,0,480
"5023",229,"crowding",0,0,480
"5024",229,"lianos",0,112,480
"5025",229,"jrnold",0,0,480
"5026",229,"davidmorrison",0,10,480
"5027",229,"djmurphy420",0,187,480
"5028",229,"wligtenberg",0,37,480
"5029",229,"baptiste",0,124,480
"5030",229,"jimhester",0,0,480
"5031",229,"krlmlr",0,0,480
"5032",229,"jiho",0,88,480
"5033",229,"joranE",0,0,480
"5034",229,"BrianDiggs",33,108,480
"5035",229,"JakeRuss",0,1128,480
"5036",229,"kohske",5,6333,480
"5037",229,"wch",442,2952,480
"5038",229,"hadley",0,75781,480
"5039",230,"rasmusab",0,0,100
"5040",230,"kloesing",0,15,100
"5041",230,"briandk",0,11,100
"5042",230,"dariobuttari",0,0,100
"5043",230,"yihui",0,0,100
"5044",230,"lehy",0,0,100
"5045",230,"crowding",0,0,100
"5046",230,"lianos",0,112,100
"5047",230,"jrnold",0,0,100
"5048",230,"davidmorrison",0,10,100
"5049",230,"djmurphy420",0,187,100
"5050",230,"wligtenberg",0,37,100
"5051",230,"baptiste",0,124,100
"5052",230,"jimhester",0,0,100
"5053",230,"krlmlr",0,0,100
"5054",230,"jiho",0,88,100
"5055",230,"joranE",0,0,100
"5056",230,"BrianDiggs",0,108,100
"5057",230,"JakeRuss",0,1128,100
"5058",230,"kohske",2,6335,100
"5059",230,"wch",98,3050,100
"5060",230,"hadley",0,75781,100
"5061",231,"rasmusab",0,0,137
"5062",231,"kloesing",0,15,137
"5063",231,"briandk",0,11,137
"5064",231,"dariobuttari",0,0,137
"5065",231,"yihui",0,0,137
"5066",231,"lehy",0,0,137
"5067",231,"crowding",0,0,137
"5068",231,"lianos",0,112,137
"5069",231,"jrnold",0,0,137
"5070",231,"davidmorrison",0,10,137
"5071",231,"djmurphy420",0,187,137
"5072",231,"wligtenberg",0,37,137
"5073",231,"baptiste",0,124,137
"5074",231,"jimhester",0,0,137
"5075",231,"krlmlr",0,0,137
"5076",231,"jiho",0,88,137
"5077",231,"joranE",0,0,137
"5078",231,"BrianDiggs",4,112,137
"5079",231,"JakeRuss",0,1128,137
"5080",231,"kohske",0,6335,137
"5081",231,"wch",124,3174,137
"5082",231,"hadley",9,75790,137
"5083",232,"rasmusab",0,0,511
"5084",232,"kloesing",0,15,511
"5085",232,"briandk",0,11,511
"5086",232,"dariobuttari",0,0,511
"5087",232,"yihui",0,0,511
"5088",232,"lehy",0,0,511
"5089",232,"crowding",0,0,511
"5090",232,"lianos",0,112,511
"5091",232,"jrnold",0,0,511
"5092",232,"davidmorrison",0,10,511
"5093",232,"djmurphy420",0,187,511
"5094",232,"wligtenberg",0,37,511
"5095",232,"baptiste",0,124,511
"5096",232,"jimhester",0,0,511
"5097",232,"krlmlr",0,0,511
"5098",232,"jiho",1,89,511
"5099",232,"joranE",0,0,511
"5100",232,"BrianDiggs",52,164,511
"5101",232,"JakeRuss",0,1128,511
"5102",232,"kohske",45,6380,511
"5103",232,"wch",135,3309,511
"5104",232,"hadley",278,76068,511
"5105",233,"rasmusab",0,0,880
"5106",233,"kloesing",0,15,880
"5107",233,"briandk",0,11,880
"5108",233,"dariobuttari",0,0,880
"5109",233,"yihui",0,0,880
"5110",233,"lehy",0,0,880
"5111",233,"crowding",0,0,880
"5112",233,"lianos",0,112,880
"5113",233,"jrnold",0,0,880
"5114",233,"davidmorrison",0,10,880
"5115",233,"djmurphy420",0,187,880
"5116",233,"wligtenberg",0,37,880
"5117",233,"baptiste",0,124,880
"5118",233,"jimhester",0,0,880
"5119",233,"krlmlr",0,0,880
"5120",233,"jiho",0,89,880
"5121",233,"joranE",0,0,880
"5122",233,"BrianDiggs",0,164,880
"5123",233,"JakeRuss",0,1128,880
"5124",233,"kohske",511,6891,880
"5125",233,"wch",210,3519,880
"5126",233,"hadley",159,76227,880
"5127",234,"rasmusab",0,0,0
"5128",234,"kloesing",0,15,0
"5129",234,"briandk",0,11,0
"5130",234,"dariobuttari",0,0,0
"5131",234,"yihui",0,0,0
"5132",234,"lehy",0,0,0
"5133",234,"crowding",0,0,0
"5134",234,"lianos",0,112,0
"5135",234,"jrnold",0,0,0
"5136",234,"davidmorrison",0,10,0
"5137",234,"djmurphy420",0,187,0
"5138",234,"wligtenberg",0,37,0
"5139",234,"baptiste",0,124,0
"5140",234,"jimhester",0,0,0
"5141",234,"krlmlr",0,0,0
"5142",234,"jiho",0,89,0
"5143",234,"joranE",0,0,0
"5144",234,"BrianDiggs",0,164,0
"5145",234,"JakeRuss",0,1128,0
"5146",234,"kohske",0,6891,0
"5147",234,"wch",0,3519,0
"5148",234,"hadley",0,76227,0
"5149",235,"rasmusab",0,0,25
"5150",235,"kloesing",0,15,25
"5151",235,"briandk",0,11,25
"5152",235,"dariobuttari",0,0,25
"5153",235,"yihui",0,0,25
"5154",235,"lehy",0,0,25
"5155",235,"crowding",0,0,25
"5156",235,"lianos",0,112,25
"5157",235,"jrnold",0,0,25
"5158",235,"davidmorrison",0,10,25
"5159",235,"djmurphy420",0,187,25
"5160",235,"wligtenberg",0,37,25
"5161",235,"baptiste",0,124,25
"5162",235,"jimhester",0,0,25
"5163",235,"krlmlr",0,0,25
"5164",235,"jiho",0,89,25
"5165",235,"joranE",0,0,25
"5166",235,"BrianDiggs",0,164,25
"5167",235,"JakeRuss",0,1128,25
"5168",235,"kohske",0,6891,25
"5169",235,"wch",25,3544,25
"5170",235,"hadley",0,76227,25
"5171",236,"rasmusab",0,0,329
"5172",236,"kloesing",0,15,329
"5173",236,"briandk",0,11,329
"5174",236,"dariobuttari",0,0,329
"5175",236,"yihui",0,0,329
"5176",236,"lehy",0,0,329
"5177",236,"crowding",0,0,329
"5178",236,"lianos",0,112,329
"5179",236,"jrnold",0,0,329
"5180",236,"davidmorrison",0,10,329
"5181",236,"djmurphy420",0,187,329
"5182",236,"wligtenberg",0,37,329
"5183",236,"baptiste",0,124,329
"5184",236,"jimhester",0,0,329
"5185",236,"krlmlr",0,0,329
"5186",236,"jiho",87,176,329
"5187",236,"joranE",0,0,329
"5188",236,"BrianDiggs",0,164,329
"5189",236,"JakeRuss",0,1128,329
"5190",236,"kohske",0,6891,329
"5191",236,"wch",195,3739,329
"5192",236,"hadley",47,76274,329
"5193",237,"rasmusab",0,0,1386
"5194",237,"kloesing",0,15,1386
"5195",237,"briandk",0,11,1386
"5196",237,"dariobuttari",0,0,1386
"5197",237,"yihui",0,0,1386
"5198",237,"lehy",0,0,1386
"5199",237,"crowding",0,0,1386
"5200",237,"lianos",0,112,1386
"5201",237,"jrnold",0,0,1386
"5202",237,"davidmorrison",0,10,1386
"5203",237,"djmurphy420",0,187,1386
"5204",237,"wligtenberg",0,37,1386
"5205",237,"baptiste",0,124,1386
"5206",237,"jimhester",0,0,1386
"5207",237,"krlmlr",0,0,1386
"5208",237,"jiho",0,176,1386
"5209",237,"joranE",0,0,1386
"5210",237,"BrianDiggs",0,164,1386
"5211",237,"JakeRuss",0,1128,1386
"5212",237,"kohske",27,6918,1386
"5213",237,"wch",756,4495,1386
"5214",237,"hadley",603,76877,1386
"5215",238,"rasmusab",0,0,1609
"5216",238,"kloesing",0,15,1609
"5217",238,"briandk",0,11,1609
"5218",238,"dariobuttari",0,0,1609
"5219",238,"yihui",0,0,1609
"5220",238,"lehy",0,0,1609
"5221",238,"crowding",0,0,1609
"5222",238,"lianos",0,112,1609
"5223",238,"jrnold",0,0,1609
"5224",238,"davidmorrison",0,10,1609
"5225",238,"djmurphy420",0,187,1609
"5226",238,"wligtenberg",0,37,1609
"5227",238,"baptiste",0,124,1609
"5228",238,"jimhester",0,0,1609
"5229",238,"krlmlr",0,0,1609
"5230",238,"jiho",0,176,1609
"5231",238,"joranE",0,0,1609
"5232",238,"BrianDiggs",0,164,1609
"5233",238,"JakeRuss",0,1128,1609
"5234",238,"kohske",3,6921,1609
"5235",238,"wch",1055,5550,1609
"5236",238,"hadley",551,77428,1609
"5237",239,"rasmusab",0,0,95
"5238",239,"kloesing",0,15,95
"5239",239,"briandk",0,11,95
"5240",239,"dariobuttari",0,0,95
"5241",239,"yihui",0,0,95
"5242",239,"lehy",0,0,95
"5243",239,"crowding",0,0,95
"5244",239,"lianos",0,112,95
"5245",239,"jrnold",0,0,95
"5246",239,"davidmorrison",0,10,95
"5247",239,"djmurphy420",0,187,95
"5248",239,"wligtenberg",0,37,95
"5249",239,"baptiste",0,124,95
"5250",239,"jimhester",0,0,95
"5251",239,"krlmlr",0,0,95
"5252",239,"jiho",0,176,95
"5253",239,"joranE",0,0,95
"5254",239,"BrianDiggs",0,164,95
"5255",239,"JakeRuss",0,1128,95
"5256",239,"kohske",0,6921,95
"5257",239,"wch",95,5645,95
"5258",239,"hadley",0,77428,95
"5259",240,"rasmusab",0,0,1627
"5260",240,"kloesing",0,15,1627
"5261",240,"briandk",0,11,1627
"5262",240,"dariobuttari",0,0,1627
"5263",240,"yihui",0,0,1627
"5264",240,"lehy",0,0,1627
"5265",240,"crowding",0,0,1627
"5266",240,"lianos",0,112,1627
"5267",240,"jrnold",0,0,1627
"5268",240,"davidmorrison",0,10,1627
"5269",240,"djmurphy420",0,187,1627
"5270",240,"wligtenberg",0,37,1627
"5271",240,"baptiste",0,124,1627
"5272",240,"jimhester",0,0,1627
"5273",240,"krlmlr",0,0,1627
"5274",240,"jiho",0,176,1627
"5275",240,"joranE",0,0,1627
"5276",240,"BrianDiggs",0,164,1627
